MapMySectionsID,Genetics Tools Type,STPT Data File Path,STPT Thumbnail Image,Neuroglancer File Path,CCF Registered Image File Path,Target_Cell_Population,Qualitative Image Assessment,|,ABC.NN,Astro.TE.NN,CLA.EPd.CTX.Car3.Glut,Endo.NN,L2.3.IT.CTX.Glut,L4.5.IT.CTX.Glut,L5.ET.CTX.Glut,L5.IT.CTX.Glut,L5.NP.CTX.Glut,L6.CT.CTX.Glut,L6.IT.CTX.Glut,L6b.CTX.Glut,Lamp5.Gaba,Lamp5.Lhx6.Gaba,Lymphoid.NN,Microglia.NN,OPC.NN,Oligo.NN,Peri.NN,Pvalb.Gaba,Pvalb.chandelier.Gaba,SMC.NN,Sncg.Gaba,Sst.Chodl.Gaba,Sst.Gaba,VLMC.NN,Vip.Gaba
MMS.training.089,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1226963301/ome_zarr_conversion/1226963301.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/650136_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/650136_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1226963301/1226963301.quantification.zip,022 L5 ET CTX Glut,"strong, dense, L5_Glutamatergic",|,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS.training.090,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1381109374/ome_zarr_conversion/1381109374.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/741762_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/741762_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1381109374/1381109374.quantification.zip,051 Pvalb chandelier Gaba,"[not assessed], dense, GABAergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.091,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1242658812/ome_zarr_conversion/1242658812.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/660971_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/660971_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1242658812/1242658812.quantification.zip,046 Vip Gaba,"strong, dense, GABAergic; strong, dense, L6b_Glutamatergic; strong, sparse, GABAergic; weak, sparse, GABAergic",|,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,97
MMS.training.092,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1286992646/ome_zarr_conversion/1286992646.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/691087_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/691087_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1286992646/1286992646.quantification.zip,006 L4/5 IT CTX Glut,"strong, dense, L4_Glutamatergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.093,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1282490467/ome_zarr_conversion/1282490467.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/679862_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/679862_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1282490467/1282490467.quantification.zip,053 Sst Gaba,"strong, sparse, GABAergic",|,0,0,6,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,28,0,0
MMS.training.094,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1296141703/ome_zarr_conversion/1296141703.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/694544_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/694544_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1296141703/1296141703.quantification.zip,067 LSX Sall3 Pax6 Gaba,"strong, sparse, GABAergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.095,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1306053135/ome_zarr_conversion/1306053135.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/702272_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/702272_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1306053135/1306053135.quantification.zip,006 L4/5 IT CTX Glut,"strong, dense, L5_Glutamatergic; strong, sparse, L6_Glutamatergic",|,0,0,0,0,0,36,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS.training.096,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1158652203/ome_zarr_conversion/1158652203.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/613554_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/613554_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1158652203/1158652203.quantification.zip,319 Astro-TE NN,"strong, sparse, L5_Glutamatergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.097,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1272064102/ome_zarr_conversion/1272064102.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/670118_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/670118_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1272064102/1272064102.quantification.zip,022 L5 ET CTX Glut,"weak, sparse, L5_Glutamatergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.098,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1340582134/ome_zarr_conversion/1340582134.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/710599_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/710599_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1340582134/1340582134.quantification.zip,022 L5 ET CTX Glut,"[not assessed], dense, L5_Glutamatergic; [not assessed], sparse, L5_Glutamatergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.099,Mouse transgenic line,s3://allen-genetic-tools/tissuecyte/974251049/ome_zarr_conversion/974251049.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/500021_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/500021_STPT.json,,,"strong, dense, Endo_Peri; strong, dense, Neuron",|,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS.training.100,Mouse transgenic line,s3://allen-genetic-tools/tissuecyte/1067206994/ome_zarr_conversion/1067206994.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/553975_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/553975_STPT.json,,,"strong, dense, Neuron; strong, sparse, Neuron",|,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,12,0,0
MMS.training.101,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1304483902/ome_zarr_conversion/1304483902.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/701090_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/701090_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1304483902/1304483902.quantification.zip,056 Sst Chodl Gaba,"weak, sparse, GABAergic",|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,86,0,0
MMS.training.102,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1240573486/ome_zarr_conversion/1240573486.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/660206_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/660206_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1240573486/1240573486.quantification.zip,003 L5/6 IT TPE-ENT Glut,"strong, dense, Neuron; strong, sparse, L5_Glutamatergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.103,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1227803788/ome_zarr_conversion/1227803788.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/651216_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/651216_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1227803788/1227803788.quantification.zip,003 L5/6 IT TPE-ENT Glut,"weak, sparse, L5_Glutamatergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.104,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1100294810/ome_zarr_conversion/1100294810.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/571309_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/571309_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1100294810/1100294810.quantification.zip,022 L5 ET CTX Glut,"strong, dense, L5_Glutamatergic; weak, sparse, L5_Glutamatergic; weak, sparse, Neuron",|,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS.training.105,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1123199581/ome_zarr_conversion/1123199581.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/580937_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/580937_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1123199581/1123199581.quantification.zip,056 Sst Chodl Gaba,"strong, sparse, GABAergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.106,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1287572013/ome_zarr_conversion/1287572013.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/691090_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/691090_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1287572013/1287572013.quantification.zip,004 L6 IT CTX Glut,"strong, sparse, L6b_Glutamatergic; weak, sparse, GABAergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.107,Mouse transgenic line,s3://allen-genetic-tools/tissuecyte/1385563291/ome_zarr_conversion/1385563291.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/743485_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/743485_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1385563291/1385563291.quantification.zip,,"strong, sparse, Neuron",|,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS.training.108,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1179644244/ome_zarr_conversion/1179644244.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/622135_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/622135_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1179644244/1179644244.quantification.zip,319 Astro-TE NN,"strong, dense, Astro",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.109,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1186814064/ome_zarr_conversion/1186814064.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/623005_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/623005_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1186814064/1186814064.quantification.zip,007 L2/3 IT CTX Glut,"strong, dense, L23_Glutamatergic; strong, sparse, L6_Glutamatergic; weak, sparse, L5_Glutamatergic; weak, sparse, L6_Glutamatergic",|,0,0,0,0,20,10,0,2,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS.training.110,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1230932770/ome-zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/651213_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/651213_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1230932770/1230932770.quantification.zip,052 Pvalb Gaba,"strong, dense, GABAergic",|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1,0,0
MMS.training.111,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1372854241/ome_zarr_conversion/1372854241.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/738805_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/738805_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1372854241/1372854241.quantification.zip,022 L5 ET CTX Glut,"strong, dense, L5_Glutamatergic; strong, sparse, GABAergic",|,0,0,0,0,0,0,34,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0
MMS.training.112,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1368141228/ome_zarr_conversion/1368141228.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/732011_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/732011_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1368141228/1368141228.quantification.zip,046 Vip Gaba,"[not assessed], dense, L5_Glutamatergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.113,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1245599160/ome_zarr_conversion/1245599160.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/661066_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/661066_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1245599160/1245599160.quantification.zip,029 L6b CTX Glut,"weak, sparse, L6b_Glutamatergic; weak, sparse, Neuron",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.114,Mouse transgenic line,s3://allen-genetic-tools/tissuecyte/874586674/ome_zarr_conversion/874586674.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/415220_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/415220_STPT.json,,,"strong, dense, Neuron",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.115,Mouse transgenic line,s3://allen-genetic-tools/tissuecyte/1161876422/ome_zarr_conversion/1161876422.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/610514_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/610514_STPT.json,,,"strong, sparse, Neuron",|,0,0,14,0,0,1,2,4,0,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS.training.116,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1209108172/ome_zarr_conversion/1209108172.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/638242_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/638242_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1209108172/1209108172.quantification.zip,319 Astro-TE NN,"strong, dense, Astro",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.117,Mouse transgenic line,s3://allen-genetic-tools/tissuecyte/782072687/ome_zarr_conversion/782072687.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/424236_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/424236_STPT.json,,,"strong, sparse, Neuron",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.118,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1282526609/ome_zarr_conversion/1282526609.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/682265_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/682265_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1282526609/1282526609.quantification.zip,330 VLMC NN,"strong, dense, L5_Glutamatergic",|,0,0,0,0,1,31,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0
MMS.training.119,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1286991843/ome_zarr_conversion/1286991843.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/691086_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/691086_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1286991843/1286991843.quantification.zip,047 Sncg Gaba,"strong, dense, Neuron",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.120,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1296466670/ome_zarr_conversion/1296466670.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/694545_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/694545_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1296466670/1296466670.quantification.zip,056 Sst Chodl Gaba,"strong, sparse, GABAergic",|,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,74,0,0
MMS.training.121,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1267929882/ome_zarr_conversion/1267929882.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/672234_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/672234_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1267929882/1267929882.quantification.zip,004 L6 IT CTX Glut,"[not assessed], [not assessed], Neuron; weak, dense, L6_Glutamatergic; weak, sparse, L6_Glutamatergic",|,0,0,42,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MMS.training.122,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1338965848/ome_zarr_conversion/1338965848.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/715858_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/715858_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1338965848/1338965848.quantification.zip,004 L6 IT CTX Glut,"strong, dense, L23_Glutamatergic; strong, dense, L6_Glutamatergic",|,0,0,3,0,16,4,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
MMS.training.123,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1366267386/ome_zarr_conversion/1366267386.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/727844_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/727844_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1366267386/1366267386.quantification.zip,022 L5 ET CTX Glut,"[not assessed], sparse, L5_Glutamatergic; strong, dense, L5_Glutamatergic",|,0,0,0,0,0,13,26,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
MMS.training.124,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1184527641/ome_zarr_conversion/1184527641.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/622140_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/622140_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1184527641/1184527641.quantification.zip,006 L4/5 IT CTX Glut,"weak, dense, L5_Glutamatergic",|,0,1,0,0,0,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS.training.125,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1195939239/ome_zarr_conversion/1195939239.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/639077_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/639077_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1195939239/1195939239.quantification.zip,006 L4/5 IT CTX Glut,"strong, dense, L5_Glutamatergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.126,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1368629386/ome_zarr_conversion/1368629386.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/736165_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/736165_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1368629386/1368629386.quantification.zip,053 Sst Gaba,"weak, sparse, GABAergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.127,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1278171530/ome_zarr_conversion/1278171530.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/674267_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/674267_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1278171530/1278171530.quantification.zip,056 Sst Chodl Gaba,"strong, dense, L5_Glutamatergic; weak, sparse, L5_Glutamatergic",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.128,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1163590410/ome_zarr_conversion/1163590410.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/615690_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/615690_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1163590410/1163590410.quantification.zip,319 Astro-TE NN,"weak, sparse, Astro",|,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMS.training.129,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1224611524/ome_zarr_conversion/1224611524.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/647378_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/647378_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1224611524/1224611524.quantification.zip,319 Astro-TE NN,"strong, dense, Astro",|,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS.training.130,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1181223941/ome_zarr_conversion/1181223941.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/622130_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/622130_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1181223941/1181223941.quantification.zip,022 L5 ET CTX Glut,"strong, dense, L5_Glutamatergic",|,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMS.training.131,Enhancer AAV,s3://allen-genetic-tools/tissuecyte/1316421097/ome_zarr_conversion/1316421097.zarr/,https://s3.us-west-2.amazonaws.com/allen-genetic-tools/bio_file_finder/Thumbnails/STPT/707212_STPT_Thumbnail.png,https://neuroglancer-demo.appspot.com/#!s3://allen-genetic-tools/bio_file_finder/STPT/707212_STPT.json,https://s3.us-west-2.amazonaws.com/map-my-sections-802451596237-us-west-2/stpt-image-data/1316421097/1316421097.quantification.zip,052 Pvalb Gaba,"strong, dense, GABAergic",|,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,7,0,11,1,0,0,0,15,0,0
